ts_code,name,area,industry,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,business_scope,main_business
600503,华丽家族,上海,区域地产,20020709,SSE,李荣强,王励勋,戴勇斌,160229.0,19961018,上海,上海市,www.deluxe-family.com,dmb@deluxe-family.com;fangzhibo@deluxe-family.com,436.0,股权投资管理，实业投资，投资咨询及管理。【依法须经批准的项目，经相关部门批准后方可展开经营活动】,主营业务:股权投资
600505,西昌电力,四川,水力发电,20020530,SSE,卿松,古强,邝伟民,36456.75,19940618,四川,凉山彝族自治州,www.scxcdl.com,xcdlgs@126.com,932.0,生产，开发电力产品及发、供、用电设备，发电、供电、电力、电子设计、安装、调试。电力科技开发，矿产品、金属材料等。,主营业务:电力销售.
600506,香梨股份,新疆,种植业,20011226,SSE,陈义斌,王伟义,阿尔斯兰·阿迪里,14770.6873,19991118,新疆,巴音郭楞蒙古自治州,www.xjxlgf.com.cn,xlgf_dmb@163.com,48.0,许可经营项目：果酒的生产与销售；饮料及其它预包装食品、散装食品的批发兼零售。一般经营项目：农业、林业、果业的种植，农副产品的加工和销售；农业林业、果业的科技开发和技术咨询；种子种苗、机械机具、钢材、建筑材料的销售；水果包装物的生产及销售。冷藏贮存服务，农用土地开发；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机构设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)；经营进料加工和“三来一补”业务；苗木、花卉、饲料的销售。农副产品的收购；皮棉经营；房屋租赁。,"主要产品:香梨,其他果品及包装物,杏酒."
600507,方大特钢,江西,特种钢,20030930,SSE,雷骞国,常健,吴啸,144777.0416,19990916,江西,南昌市,www.fangda-specialsteels.com,fdtg600507@163.com,7362.0,汽车钢板弹簧、扭杆弹簧、圆簧、弹簧扁钢、减震器、弹簧专用设备、汽车零部件、模具的研制开发、制造、销售，汽车销售、金属制品、铁合金、冶金原燃材料的加工及销售，黑色金属冶炼及其压延加工产品及其副产品的制造、销售，炼焦及焦化产品、副产品的制造、加工和销售；耐材、水渣的生产和销售；建筑安装；理化性能检验；易燃液体(粗苯、煤焦油)、易燃固体(硫磺)、不燃气体(氧、氮、氩)的批发、零售；普通货运；二类汽车维修(限下属分支机构持证经营)；整车货物运输及服务；人力装卸，仓储保管；设备租赁；房屋租赁；综合服务；钢铁技术开发；进出口贸易、国内贸易。旅游资源开发和经营管理；旅游宣传策划；旅游商品开发销售；景区配套设施建设、运营；景区园林规划、设计及施工；景区游览服务、景区内客运及相关配套服务；旅游文化传播；餐饮服务；停车场服务。(以上项目国家有专项许可的凭许可证经营)。,"主要产品:螺纹钢,汽车板簧,弹簧扁钢,铁精粉等.主营业务:冶金原燃材料的加工,黑色金属冶炼及其压延加工产品及其副产品的制造,销售."
600508,上海能源,上海,煤炭开采,20010829,SSE,包正明,毛中华,段建军,72271.8,19991229,上海,上海市,www.sdtny.com,Sh600508@263.net,15007.0,煤炭开采，洗选加工，煤炭销售，铁路运输(限管辖内的煤矿专用铁路)，矿山采掘设备、洗选设备、交通运输设备、普通机械、电器机械及设备的制造、维修、销售，实业投资，国内贸易(除专项审批项目)，普通货物运输，建筑工程用机械修理，技术开发与转让，货物及技术进出口业务，自有房屋出租(上述经营范围涉及许可经营的凭许可证经营)，班车客运及汽车大修、维护、小修、总成修理(限汽车运输分公司经营)，火力发电、电力、热力供应以及电力、热力生产、供应设备的运营、检修、技术服务(限分支机构经营)，危险品2类1项、危险品2类2项、危险品3类、危险品8类运输(限分支机构经营)，铝及铝合金的压延加工生产、销售(限分支机构经营)，氧气充装(限分支机构经营)(依法须经批准的项目，经相关部门批准后方可开展经营活动),"主要产品:原煤,选煤,铁路运输."
600509,天富能源,新疆,火力发电,20020228,SSE,刘伟,刘伟,陈志勇,115141.5017,19990328,新疆,石河子市,www.tfny.com,tfrd.600509@163.com,3777.0,火电、水电、供电、送变电设备安装、电力设计、供热；仪器仪表生产、销售、安装；供热保温管生产、销售；阀门生产、销售；供热设备生产、销售、安装；电力行业技术咨询、技术服务；供热管网维修及改造；房屋租赁；信息技术开发；机电设备的销售；水电热力设备安装(限所属分支机构经营)；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；环保技术的开发、转让和服务；物流仓储服务；清洁能源的开发与利用；煤基多联产技术的开发与利用；工程设计及相关技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),"主要产品:电,热."
600510,黑牡丹,江苏,全国地产,20020618,SSE,戈亚芳,葛维龙,何晓晴,104709.5025,19930528,江苏,常州市,www.blackpeony.com,600510@blackpeony.com,2942.0,针纺织品、服装的制造、加工，棉花收购、加工、销售；自营和代理各类商品和技术的进出口业务(国家限制或禁止公司进出口的商品和技术除外)；建筑材料、装潢材料、百货、五金、交电、化工产品(除危险品)、劳保用品、日用杂货(烟花爆竹除外)、针纺织品销售；对外投资服务。,"主要产品:牛仔布,服装."
600511,国药股份,北京,医药商业,20021127,SSE,姜修昌,李辉,朱霖,76440.4391,19991221,北京,北京市,www.cncm.com.cn,zhulin7@sinopharm.com;gygfzqb@sinopharm.com;Wangke20@sinopharm.com,2857.0,批发中成药、中药饮片、中药材、化学药制剂、化学原料药、抗生素、生化药品、生物制品、麻醉药品和第一类精神药品(含原料药)、注射用第二类精神药品、蛋白同化制剂和肽类激素、医疗用毒性药品(注射用A型肉毒毒素、蟾酥粉、注射用三氧化二砷)，麻黄素原料药(小包装)；组织药品生产；销售医疗器械(Ⅱ、Ⅲ类)；预包装食品销售(含冷藏冷冻食品)、特殊食品销售(保健食品、婴幼儿配方乳粉)；互联网信息服务不含新闻、出版、教育、医疗保健、电子公告服务，含药品和医疗器械；第二类增值电信业务中的信息服务业务(不含固定网电话信息服务和互联网信息服务)；销售医疗器械(Ⅰ类)、日用百货、化妆品、汽车(不含九座以下的乘用车)、电子产品、计算机软件及辅助设备、家用电器、卫生用品、机电设备、机械设备及配件；进出口业务；与上述业务有关的咨询；会议服务；技术服务；技术开发；计算机系统服务；机械设备租赁；特殊医学用途配方食品。,"主要业务:医药商业,医药工业."
600512,腾达建设,浙江,建筑施工,20021226,SSE,杨九如,杨九如,王士金,159890.2832,19950821,浙江,台州市,www.tengdajs.com,zqb@tengdajs.com,3340.0,经营对外承包工程业务(范围详见《中华人民共和国对外承包工程资格证书》)。市政公用工程(施工总承包特级)、房屋建筑工程(施工总承包壹级)、公路工程(施工总承包壹级)、桥梁工程(专业承包壹级)、公路路面工程(专业承包壹级)、公路路基工程(专业承包壹级)、城市轨道交通工程(专业承包资质)、建筑装修装饰工程(专业承包贰级)、园林绿化工程设计、施工、绿化养护，实业投资，房地产投资，投资管理，投资咨询。(依法须经批准的项目，经相关部门批准后方可开展经营活动),"主要业务:市政,公路工程,一级公路运营."
600513,联环药业,江苏,化学制药,20030319,SSE,夏春来,吴文格,黄文韬,28810.537,20000222,江苏,扬州市,www.lhpharma.com,yujuan_1@126.com;Lianhuan@vip.sina.com;lhgf@lhpharma.com,1321.0,药品生产(按许可证所列范围生产)。自营和代理各类商品及技术的进出口业务。药品相关技术的授权使用、成果转让、服务咨询。(依法须经批准的项目，经相关部门批准后方可开展经营活动),"主要产品:敏迪,爱普列特片,达那唑胶囊,联环尔定."
600515,海航基础,海南,全国地产,20020806,SSE,鲁晓明,陈德辉,戴美欧,390759.24600000004,19930512,海南,海口市,www.hnainfrastructure.com,mo_dai@hnair.com;jcgfdshbgs@hnair.com;jj_nong@hnair.com,9851.0,建设工程及房地产项目策划及咨询；项目投资可行性研究；房地产项目营销；房地产销售及信息咨询服务，房屋拆迁服务；房地产项目中介咨询服务；机场项目投资；机场改造；机场运营管理与国内外航空运输有关的地面服务；机场管理咨询服务；仓储业(非危险品)；国内外航空运输业务的技术合作及咨询服务。,"主要业务:商业,酒店业,房地产业."
600516,方大炭素,甘肃,矿物制品,20020830,SSE,党锡江,张天军,安民,269245.7383,19990118,甘肃,兰州市,www.fdtsgs.com,fdts730084@126.com,4735.0,石墨及炭素新材料的研制、科技研发、技术推广、生产加工、批发零售；碳纤维、特种炭制品、高纯石墨制品、炭炭复合材料、锂离子电池负极材料的研制、科技研发、技术推广、生产加工、批发零售；经营本企业自产产品及技术的进出口业务；经营本企业生产所需的原辅材料、机械设备、仪器仪表、零配件及技术的进出口业务(国家限制品种除外)；经营进料加工和“三来一补”业务；餐饮服务、宾馆、住宿服务。,"主营业务为石墨及炭素制品的生产加工,批发零售.主要产品:超高功率石墨电极,高功率石墨电极,普通功率石墨电极,炭块."
600517,置信电气,上海,电气设备,20031010,SSE,宋云翔,宋云翔,牛希红,135616.7823,19971114,上海,上海市,www.zhixindianqi.com,600517@sgepri.sgcc.com.cn,1795.0,电气（母线槽、高低压柜、开关箱、变压器、箱式变电站、电缆、输配电工具及材料）领域、节能环保领域、电子信息科技领域的技术开发、技术转让、技术咨询、技术服务， 生产（外发加工）销售自身开发的产品， 电力设备及系统、输配电设备及配件、节能环保设备、仪器仪表的销售， 从事承装、承修、承试电力设施活动， 电力建设工程施工， 从事货物及技术的进出口业务。,"主要业务:低碳节能,中低压电气及新材料一次设备,电网智能运维系统及设备,电力工程及节能服务相关的研发,生产,销售和技术服务等业务"
600518,ST康美,广东,中成药,20010319,SSE,马兴田,马兴田,唐煦,497386.1675,19970618,广东,揭阳市,www.kangmei.com.cn,kangmei@kangmei.com.cn,12596.0,生产：中药饮片(净制、切制、醋制、酒制、盐制、炒、煅、蒸、煮、炖、燀、制炭、炙制、制霜、水飞、含毒性饮片、直接口服饮片)、中药提取、中药配方颗粒、颗粒剂、片剂、硬胶囊剂(均含头孢菌素、青霉素类)、原料药(甲磺酸多沙唑嗪、盐酸丙哌维林、泛酸钙、吉法酯、盐酸坦洛新、雷贝拉唑钠)、食品；批发：中药材、中药饮片、中成药、化学原料药、化学药制剂、抗生素原料药、抗生素制剂、生化药品、生物制品(含体外诊断试剂、除疫苗)、第二类精神药品(制剂)、医疗用毒性药品(西药)、蛋白同化制剂、肽类激素、麻醉药品和第一类精神药品(区域性批发)；保健食品生产、销售；批发兼零售：预包装食品、散装食品(干果、坚果、烘培食品、糖果蜜饯、罐头、烹调佐料、腌制品、酒精饮料、非酒精饮料)(以上各项具体按本公司有效许可证经营)；销售：电子产品、五金、交电、金属材料(不含金、银)、建筑材料、百货、工艺美术品(不含金、银饰品)、针、纺织品、化妆品、消毒剂、卫生产品、计生用品、农副产品；食品销售管理；房地产投资、猪、鱼、鸡、鹅、鸭饲养、水果种植；自营和代理除国家组织统一联合经营的16种出口商品和国家实行核定、准予公司经营的14种进口商品以外的其他商品及技术的进出口(按省外经贸委粤外经贸进字〔97〕339号文经营)；医疗器械(凭有效医疗器械经营企业许可证经营)，医疗用毒性药品(中药材)；信息服务业务(仅限互联网信息服务业务，按经营许可证许可项目经营)；在经核准的区域内直销经核准的产品(具体区域和产品以商务部直销行业管理网站公布的为准)、普通货运、商务信息咨询服务；会议展览服务；仓储服务；自有房产租赁；市场管理服务；技术推广服务；商务服务业。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),"主要产品:络欣平,诺沙,利乐,中药饮片."
